method_id,method,output_metric,rank,input_source,input,parameter_key,spearman_correlation,absolute_correlation
facial_age_estimation,Facial age estimation,minor_consumption_prevented,2,scenario,purchase_attempt_rate,scenario.purchase_attempt_rate,0.4348411631687845,0.4348411631687845
facial_age_estimation,Facial age estimation,minor_consumption_prevented,3,method,minor_circumvention_rate,methods.facial_age_estimation.minor_circumvention_rate,-0.38047478218620595,0.38047478218620595
facial_age_estimation,Facial age estimation,minor_consumption_prevented,4,scenario,minor_share,scenario.minor_share,0.29493334106187735,0.29493334106187735
facial_age_estimation,Facial age estimation,minor_consumption_prevented,5,method,minor_detection_rate,methods.facial_age_estimation.minor_detection_rate,0.2631896542683479,0.2631896542683479
facial_age_estimation,Facial age estimation,minor_consumption_prevented,6,method,verification_check_rate,methods.facial_age_estimation.verification_check_rate,0.012481723850880689,0.012481723850880689
facial_age_estimation,Facial age estimation,minor_consumption_prevented,7,method,biometric_scans_per_identity_proof,methods.facial_age_estimation.biometric_scans_per_identity_proof,-0.008125619255506249,0.008125619255506249
facial_age_estimation,Facial age estimation,minor_consumption_prevented,8,method,record_retention_years,methods.facial_age_estimation.record_retention_years,-0.007323946728145579,0.007323946728145579
facial_age_estimation,Facial age estimation,minor_consumption_prevented,9,method,fixed_annual_cost,methods.facial_age_estimation.fixed_annual_cost,0.006916008165774404,0.006916008165774404
facial_age_estimation,Facial age estimation,minor_consumption_prevented,10,method,adult_false_rejection_rate,methods.facial_age_estimation.adult_false_rejection_rate,0.006848313598803326,0.006848313598803326
facial_age_estimation,Facial age estimation,minor_consumption_prevented,11,method,catastrophic_exposure_fraction,methods.facial_age_estimation.catastrophic_exposure_fraction,-0.006685418690194168,0.006685418690194168
facial_age_estimation,Facial age estimation,minor_consumption_prevented,12,method,centralized_record_fraction,methods.facial_age_estimation.centralized_record_fraction,0.0035267809345627126,0.0035267809345627126
facial_age_estimation,Facial age estimation,minor_consumption_prevented,13,scenario,higher_friction_adult_share,scenario.higher_friction_adult_share,0.0034564425837505775,0.0034564425837505775
facial_age_estimation,Facial age estimation,minor_consumption_prevented,14,method,catastrophic_breach_probability,methods.facial_age_estimation.catastrophic_breach_probability,0.003431855586748742,0.003431855586748742
facial_age_estimation,Facial age estimation,minor_consumption_prevented,15,method,adult_abandonment_rate,methods.facial_age_estimation.adult_abandonment_rate,-0.0029761354619904546,0.0029761354619904546
facial_age_estimation,Facial age estimation,minor_consumption_prevented,16,method,records_per_identity_proof,methods.facial_age_estimation.records_per_identity_proof,0.002874371837661749,0.002874371837661749
facial_age_estimation,Facial age estimation,minor_consumption_prevented,17,method,annual_breach_probability,methods.facial_age_estimation.annual_breach_probability,-0.0028225623829210254,0.0028225623829210254
facial_age_estimation,Facial age estimation,minor_consumption_prevented,18,method,higher_friction_abandonment_multiplier,methods.facial_age_estimation.higher_friction_abandonment_multiplier,-0.0027759934983903976,0.0027759934983903976
facial_age_estimation,Facial age estimation,minor_consumption_prevented,19,method,variable_cost_per_identity_proof,methods.facial_age_estimation.variable_cost_per_identity_proof,0.0022295439084758176,0.0022295439084758176
facial_age_estimation,Facial age estimation,minor_consumption_prevented,20,method,identity_proofing_rate,methods.facial_age_estimation.identity_proofing_rate,-0.00216722438381089,0.00216722438381089
facial_age_estimation,Facial age estimation,minor_consumption_prevented,21,method,higher_friction_false_rejection_multiplier,methods.facial_age_estimation.higher_friction_false_rejection_multiplier,-0.000919387253647755,0.000919387253647755
facial_age_estimation,Facial age estimation,minor_consumption_prevented,22,method,variable_cost_per_check,methods.facial_age_estimation.variable_cost_per_check,-0.0007929740024931897,0.0007929740024931897
facial_age_estimation,Facial age estimation,minor_consumption_prevented,23,method,third_party_disclosures_per_identity_proof,methods.facial_age_estimation.third_party_disclosures_per_identity_proof,-0.000639669722463868,0.000639669722463868
facial_age_estimation,Facial age estimation,adult_adverse_outcomes,1,method,adult_abandonment_rate,methods.facial_age_estimation.adult_abandonment_rate,0.5999783868765033,0.5999783868765033
facial_age_estimation,Facial age estimation,adult_adverse_outcomes,2,method,adult_false_rejection_rate,methods.facial_age_estimation.adult_false_rejection_rate,0.5834683864785715,0.5834683864785715
facial_age_estimation,Facial age estimation,adult_adverse_outcomes,3,scenario,purchase_attempt_rate,scenario.purchase_attempt_rate,0.47995464448673386,0.47995464448673386
facial_age_estimation,Facial age estimation,adult_adverse_outcomes,4,scenario,higher_friction_adult_share,scenario.higher_friction_adult_share,0.07895717456879887,0.07895717456879887
facial_age_estimation,Facial age estimation,adult_adverse_outcomes,5,scenario,minor_share,scenario.minor_share,-0.0664657241387463,0.0664657241387463
facial_age_estimation,Facial age estimation,adult_adverse_outcomes,6,method,higher_friction_false_rejection_multiplier,methods.facial_age_estimation.higher_friction_false_rejection_multiplier,0.06100318257726527,0.06100318257726527
facial_age_estimation,Facial age estimation,adult_adverse_outcomes,7,method,higher_friction_abandonment_multiplier,methods.facial_age_estimation.higher_friction_abandonment_multiplier,0.055229631431243854,0.055229631431243854
facial_age_estimation,Facial age estimation,adult_adverse_outcomes,8,method,records_per_identity_proof,methods.facial_age_estimation.records_per_identity_proof,-0.009319994162671999,0.009319994162671999
facial_age_estimation,Facial age estimation,adult_adverse_outcomes,9,method,identity_proofing_rate,methods.facial_age_estimation.identity_proofing_rate,0.007911129349532453,0.007911129349532453
facial_age_estimation,Facial age estimation,adult_adverse_outcomes,10,method,biometric_scans_per_identity_proof,methods.facial_age_estimation.biometric_scans_per_identity_proof,-0.007573484135477394,0.007573484135477394
facial_age_estimation,Facial age estimation,adult_adverse_outcomes,11,method,fixed_annual_cost,methods.facial_age_estimation.fixed_annual_cost,0.006905032787402014,0.006905032787402014
facial_age_estimation,Facial age estimation,adult_adverse_outcomes,12,method,annual_breach_probability,methods.facial_age_estimation.annual_breach_probability,0.006482086718688836,0.006482086718688836
facial_age_estimation,Facial age estimation,adult_adverse_outcomes,13,method,third_party_disclosures_per_identity_proof,methods.facial_age_estimation.third_party_disclosures_per_identity_proof,0.005695040991238016,0.005695040991238016
facial_age_estimation,Facial age estimation,adult_adverse_outcomes,14,method,minor_substitution_rate,methods.facial_age_estimation.minor_substitution_rate,-0.005488434771059375,0.005488434771059375
facial_age_estimation,Facial age estimation,adult_adverse_outcomes,15,method,centralized_record_fraction,methods.facial_age_estimation.centralized_record_fraction,0.00427637546455855,0.00427637546455855
facial_age_estimation,Facial age estimation,adult_adverse_outcomes,16,method,variable_cost_per_identity_proof,methods.facial_age_estimation.variable_cost_per_identity_proof,0.004208813983155526,0.004208813983155526
facial_age_estimation,Facial age estimation,adult_adverse_outcomes,17,method,record_retention_years,methods.facial_age_estimation.record_retention_years,-0.0034788734296795497,0.0034788734296795497
facial_age_estimation,Facial age estimation,adult_adverse_outcomes,18,method,catastrophic_breach_probability,methods.facial_age_estimation.catastrophic_breach_probability,0.002806740133986696,0.002806740133986696
facial_age_estimation,Facial age estimation,adult_adverse_outcomes,19,method,minor_circumvention_rate,methods.facial_age_estimation.minor_circumvention_rate,0.0010821084478568434,0.0010821084478568434
facial_age_estimation,Facial age estimation,adult_adverse_outcomes,20,method,variable_cost_per_check,methods.facial_age_estimation.variable_cost_per_check,0.0006882112306432845,0.0006882112306432845
facial_age_estimation,Facial age estimation,adult_adverse_outcomes,21,method,minor_detection_rate,methods.facial_age_estimation.minor_detection_rate,0.0006814962976165985,0.0006814962976165985
facial_age_estimation,Facial age estimation,adult_adverse_outcomes,22,method,catastrophic_exposure_fraction,methods.facial_age_estimation.catastrophic_exposure_fraction,0.0004362734493905094,0.0004362734493905094
facial_age_estimation,Facial age estimation,adult_adverse_outcomes,23,method,verification_check_rate,methods.facial_age_estimation.verification_check_rate,-0.0001551139279340456,0.0001551139279340456
facial_age_estimation,Facial age estimation,higher_friction_adult_adverse_outcomes,1,scenario,higher_friction_adult_share,scenario.higher_friction_adult_share,0.5648929647392372,0.5648929647392372
facial_age_estimation,Facial age estimation,higher_friction_adult_adverse_outcomes,2,method,adult_false_rejection_rate,methods.facial_age_estimation.adult_false_rejection_rate,0.4494719093564928,0.4494719093564928
facial_age_estimation,Facial age estimation,higher_friction_adult_adverse_outcomes,3,method,adult_abandonment_rate,methods.facial_age_estimation.adult_abandonment_rate,0.4154429467269133,0.4154429467269133
facial_age_estimation,Facial age estimation,higher_friction_adult_adverse_outcomes,4,scenario,purchase_attempt_rate,scenario.purchase_attempt_rate,0.36345537500211816,0.36345537500211816
facial_age_estimation,Facial age estimation,higher_friction_adult_adverse_outcomes,5,method,higher_friction_false_rejection_multiplier,methods.facial_age_estimation.higher_friction_false_rejection_multiplier,0.25253426967515774,0.25253426967515774
